,region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,Total_Spend,log_Total_Spend
cardfee,-0.028101091581227186,-0.007635940996660368,0.018446412543530424,0.003981323987386043,0.005603813472454269,-0.02193550193975038,-0.02051157286694893,-0.01097892044509516,0.006422428421920861,0.01227559881926709,0.012270938538512126,-0.0072934727857925305,0.0040455403645841366,0.012332294069878727,0.00743523218800809,-0.007134123486263876,0.006080677955568678,0.004086070272701968,-0.003844194301212825,0.0034966515589069536,-0.002716659686454818,0.0059066394473082,0.002337921727426768,0.0036034628716659174,0.004950291313347007,-0.0001108186045565515,-0.012890313176462961,0.017123252453109254,-0.0008628971011566983,0.005960620325586544,0.0028923921185389024,-0.0037550325977185792,-0.010802534391216841,-0.01450908428672896,-0.023752815922635184,-0.022605126436290143,-0.0057118415459014625,-0.004300082811835175,-0.017730020285641905,0.004136798186904073,0.0013573638698543549,0.0003546789477977758,0.005877351386862602,-0.01735805929809552,-0.004873038020532475,0.019448173498189784,0.020761140935511846,-0.019844754275424252,-0.004775063764162222,-0.01406402371202107,0.012681233834366342,-0.015883661339715412,0.02788806769289669,-0.030442418801500216,0.0013853943346392179,-0.015968494390422548,0.027357192422213013,-0.0018431620915051595,0.01980800174134177,0.0062215479200811805,-0.000996032685479657,-0.001486109747938805,-0.007738934185569857,0.00741455074313457,0.030489284155966412,0.009585543888182056,1.0,-0.005700873178711452,0.003274987953780459,0.016124035100618966,0.013859916936089692,-0.007197676875995182,0.0017614611810735981,-0.00492739093342014,0.0036432205679909537,0.0028279671550161824,-0.009599400763399636,-0.005332887333196729,-0.009719381390348286,0.0035247320170121344,-0.0012472550610525348,0.00434575859657175,-0.0011048817208320915,0.004754547244718011,0.0016401160614346474,-0.0012776279585612596,-0.00026525453488640967,-3.6736429663635415e-05,-0.013363524089448117,-0.008811489901620978,0.009166826491018066,0.000685487445997937,0.02471831765975233,-0.0030247628976832375,0.006230308376357706,0.005893347315668465,5.4114356954751216e-05,0.0018268079321010805,-0.013909850218099784,-0.003331269432914345,0.021303036863556855,-0.005291397873985351,0.0097894289580382,-0.009684386292267123,-0.011705150846521377,0.0021667108278385382,-0.003315346624278973,0.012291473658542022,0.010647357130670491,0.0111375983083104,-0.0006350778371757576,-0.003019693510816884,-0.007365951763855244,-0.0014590404598707892,0.005679452803225243,-0.0036422384490106675,0.0015742510091335002,-0.002225892382910516,-0.00690602459661036,0.009432487711088313,0.0055303227638382685,-0.014216660476973581,-0.007659131617732068,0.006750689665080281,-0.015448815860520375,-0.025829705522875963,-0.005166840253104446,-0.008539157524900925
cardtenure,-0.000603840153069091,-0.0421375394346785,-0.020110893458540967,0.7348375287344902,0.7179918506587313,-0.09409831881509145,-0.08213071142952309,0.1485281404302349,0.015198098137940715,0.6797567252898264,0.6880577332494598,0.40788714852207997,0.27516259530186354,0.22367805011861758,0.2676694721471062,0.020267652730237087,0.17351918387266874,0.1406060522227829,0.20287863727010497,0.16836152030414644,-0.3330599642093779,0.3804121131300135,0.13006886591001765,0.11673528677146641,0.10880830733607672,-0.18157606629004971,0.035338884840126934,0.016003934637023796,0.009826244790591724,0.005914724133122887,0.013944545098063971,0.0062307124684907785,-0.0066648737982161615,0.031119824991014854,0.08154186689524036,-0.02742635030810372,0.7521864307868272,0.7309494373464588,0.001098060326931248,-0.03829663007323169,0.014652624773281747,0.23504899672213012,0.1689824791018237,0.00539124073126918,0.011303738724258794,0.0024411412914836527,0.004893542694265134,-0.02373391729031374,-0.0021541631569206945,-0.0057262959598875065,0.016298191953668925,-0.002516604275065229,0.028206809086450582,0.0010299282471373386,-0.0190541394299999,-0.014147370962967054,-0.015503631165396417,0.013097557805350074,-0.005675824320496257,0.03189452268036732,-0.020745911542966757,-0.002566096726393198,0.0007485203704716187,0.014790393610203586,-0.007103617248617044,0.0037904401581969173,-0.005700873178711452,1.0,0.865493777054361,-0.021984562985052036,0.01160749858378008,-0.008057594987006783,-0.006220608771064928,0.9629752995005848,0.8828796440658896,-0.18362389566132808,0.09885721884293223,0.9087581581716467,-0.3500946737740731,0.7349322985441731,0.8011582135542751,0.77793002914135,0.838274126097717,0.006080832568812125,0.17990513330052305,0.36045709160710787,0.4247419272214788,0.5318303914385691,-0.1176557103732247,-0.05649945923734998,0.17269572899582786,0.22232666687007016,0.4244454893277826,0.4385526668172416,0.44740894386280206,0.2171879636197333,0.711313809525061,0.5791177746060308,-0.05571231099619063,0.033109771218584896,0.21724777148214558,0.23284145813954002,0.37905214311575897,0.4250660221883594,-0.05121662593069772,-0.06712878109947337,-0.11477720573885342,0.0004271300731569384,0.01623292298348795,0.010494391678696178,0.010747332197758116,-0.10678068546037708,0.02249225112864137,0.01790271615280352,0.20050366953153156,0.19729401646454103,0.15886079391392274,-0.0578413849471289,-0.1137707333146487,-0.17953666036638397,-0.17476372949561889,-0.032406412615840374,0.5621321231591996,0.00690583932723978,0.016901798618620508,-0.025138323778791577,0.08050069245581896,0.053348164031721684
cardtenurecat,0.00421172503736241,-0.033832361274304806,-0.0063768890820903885,0.6762813885742983,0.6880273730154439,-0.04686281579702685,-0.033679832292454415,0.102947311525424,0.008931819226337703,0.5585056135737935,0.6307487409474524,0.2931361203038097,0.27983953655147736,0.2768232273273107,0.3099961974903644,0.024061356912380122,0.1791107835879184,0.1733525670264979,0.20671887166649047,0.20453085164670234,-0.32932517917552456,0.38401715280656223,0.12152652957666439,0.11725719705835931,0.1143785632513643,-0.16306926675336714,0.04089935842676168,0.01995048068028473,0.01974227168641101,0.012276355364654634,0.009973791598701987,0.005794750679765803,-0.0009770911382569216,0.03334740574937761,0.07545882217014115,-0.018441023844416374,0.6490112498900492,0.7012361874936892,-0.007636628353733139,-0.03125300873524885,0.009615749770814095,0.246075985611217,0.17943469563958833,-0.0020209631664361697,0.021880986230321916,0.002308501959167218,0.005050673720352632,-0.025649836619502656,-0.003344804311940965,-0.007434584889230176,0.011952490754165736,-0.005074345997796383,0.021199832620199126,0.0059803349719994795,-0.012406483348545709,-0.003962309753985161,-0.008444367913476209,0.00027680782420749057,-0.00754500497336874,0.040000510179684874,-0.0254461977451065,-0.00047933743962067795,0.007422396426798397,0.0030881722601420764,-0.0018333035472391907,-0.0014791498454167164,0.003274987953780459,0.865493777054361,1.0,-0.029677247109951562,0.017613922434930256,-0.022281383760880867,-0.0027041389193123728,0.851266982370407,0.9243052908566776,-0.17638488246929224,0.10933985653703746,0.848588417007642,-0.34937783765084196,0.5347559377244586,0.7013517931425074,0.555742049318526,0.8337646457525766,0.022167586625976666,0.16584660989477717,0.3168815661026107,0.371585231033173,0.5574723518003717,-0.09503395614814435,-0.03136745443341172,0.18576398447285275,0.2376641207453372,0.49023406311840034,0.4014360038480833,0.34410342736070015,0.11082032497419234,0.5583729915986457,0.5359539240094958,-0.03008622179161619,0.055872082705455885,0.2216070651746612,0.23634219686961394,0.42403464851002687,0.37623080886282334,-0.023480408983514257,-0.036044399323812024,-0.0895791301315352,0.013459587755392298,0.032720086228861286,0.017262208337734314,0.03210501223018361,-0.08941155675100848,0.03255889939774773,0.03424388748573398,0.26738953636176105,0.2634203678327515,0.2146994486551574,-0.03137895632568268,-0.09375444466639753,-0.1547239532382527,-0.14555298443458145,-0.016305000406901016,0.4961953209543743,-0.0021136343409246384,0.02301506845230585,-0.00743458488923019,0.09245753832628266,0.07478512633949537
card2,0.003786411279482357,0.007818650762242915,0.030362494726069375,-0.006956153565339757,-0.01037244672183673,-0.09169547692838458,-0.09270839942724486,0.020124151367227127,0.004069864625112184,0.00013066030091226486,-0.011498587451420133,0.03675913360978021,-0.0686779209693866,-0.07958913652311451,-0.07294789604797457,-0.01317447985827721,-0.045388929755452063,-0.05277155655601381,-0.05582920933967689,-0.06448141112458415,0.009731318107233647,-0.02575171841871388,0.004321217839447141,-0.006398893889706852,-0.012784741107792208,-0.002496984036574963,0.0037895998175884304,3.548470155666692e-05,-0.014948321209370405,0.012001356670133703,0.02769059430336609,0.0073941352130389585,-0.0060942643325220805,0.004142173869855816,-0.011934448193707222,-0.022788468462963937,-0.019374806273827226,-0.02365762131598941,-0.003556911413536162,-0.007679146515656514,0.010677003968954074,-0.05673309132383436,-0.023767596919443985,-0.0029979005065754777,-0.007733973288705487,-0.0020061567007179618,-0.004739851279639917,0.001313448879955705,-0.0011274557242169432,0.007152647328621834,-0.01318375635054106,0.013872853018850034,0.00716051142214256,-0.00022559703361214238,-0.009745856521081687,0.002778255995968634,0.007905097152074244,-0.011315028855892438,0.0012746751187488812,0.011791286688107456,-0.016416552119689353,-0.03963693381278917,-0.028892432589162506,-0.37943965880167246,-0.02257308756689754,0.01915572506064307,0.016124035100618966,-0.021984562985052036,-0.029677247109951562,1.0,0.01881342416127765,-0.007270082434446952,0.018860898308940024,-0.024820941747064038,-0.03018106488692397,-0.012079807381068989,-0.005116953859296758,-0.025910641718046183,0.011214692967964048,-0.008235752232639046,-0.012591324684899137,-0.009769801198117475,-0.024971640151555112,-0.02509468473424278,-0.02459850811770058,-0.011415889922020025,-0.023058306691933386,-0.015019378254063753,-0.05091500153126719,-0.05616813736602603,-0.028193017303269542,-0.05278789897333853,-0.021567734993552672,-0.03634368265666591,-0.01689964172614997,0.009107227186396935,-0.014469626140882335,-0.00525221794232873,-0.037599954363202744,-0.04020164792087673,-0.015012618340639298,-0.03757029180306611,-0.015026190372772861,-0.020148015757668832,-0.028269495395811327,-0.02867793518032105,-0.023977102794092223,-0.03139362322980205,-0.04322733575150557,-0.02657116148764918,-0.032013806817397746,-0.033545059202311545,-0.050338330749496944,-0.018155209654293666,-0.0516314222899556,-0.040927562226213875,-0.05092623735344216,-0.01883073757200824,-0.007850716775223865,-0.02233611508436582,-0.034620989739861184,-0.0028085259667583492,-0.033769186114732674,0.011270261773251087,-0.018555510351029564,0.0020968994995821453,-0.06593840849447567,-0.07723119074834846
card2type,-0.007267279250074691,0.0017426930341135566,0.01868579096432986,0.038281179395129365,0.036449109760902924,-0.0223652627613762,-0.023377153829553722,-0.005357683799453943,-0.016541785775022202,0.028572670092879345,0.041999689838651474,0.023988609868768763,0.0004947197286410966,0.0017426059293913752,-0.0013605499649567397,-0.008049615285825816,-0.016912832509292652,-0.022879570016390932,0.006066846583987323,0.005595428257546287,-0.031131264110079375,0.021240359883686975,-0.005518271686290926,-0.00663628607564371,-0.0027129053139554257,-0.030402101896423703,-0.023749120130352883,-0.024352681365289862,-0.012754663282045357,-0.0022555842509244524,0.0004578801997566937,-0.017456704465017424,0.01008465124758242,-0.01539298102888773,-0.01691763565993712,-0.013082201345413434,0.02686069196835758,0.02383536203021609,0.017189008868209198,0.00037446493280004426,0.015553711013619072,0.0008494993565016996,0.014432631740024193,0.008798241354016037,0.009727830197486128,-0.007476154794360172,-0.00752982063772324,0.011918165482486571,0.00406908285177239,0.00021469690301637517,0.0018120223886120598,0.0026808447543973544,0.006782559336800128,0.009035826939690824,0.024503936892255104,0.003469316737511032,-0.0015479469784279512,-0.01177235126949058,0.004380132944010787,-0.01234265016999078,0.008440208593248726,0.007925383617310783,0.00797580926999334,-0.004017602939162589,-0.013418624735423084,-0.013073958408803404,0.013859916936089692,0.01160749858378008,0.017613922434930256,0.01881342416127765,1.0,0.009281052243073516,0.004783400185283935,0.016285091096951018,0.02055489358457673,-0.025443943257352643,0.00763628561266625,0.008428070056771526,0.008979427765857514,0.004304576824245889,0.006259752033502291,0.00392917944210106,0.00872815653846111,-0.006076252648745599,0.0031920474333039326,0.015210529063322008,0.009806798131774885,0.016052643153998902,-0.002717550740569216,0.003335017828607351,0.018686652684214763,0.007436555803684476,0.006164013315577891,0.012674638688832248,0.0054326243238717,-0.004708160083420481,0.0005324955246346354,-0.008090729512410074,-0.0009568470772724145,0.0058435006953325794,0.0193775430189556,0.005483556277193798,0.00818525198924283,0.014803085864657452,0.00703433239220804,0.019499177390361607,-0.005689245149452625,3.895003844756702e-05,0.0049479358310027905,0.0016089265108629204,0.007348457390419297,-0.006494769832850358,0.004151677331876688,0.002494457104101391,0.0028209685349650493,-0.016036416304145113,0.006314582861065018,0.003164709788104975,-0.010145999776148303,0.007617102605798946,-0.0006475703564062617,0.01454131507980388,-0.020001562541170654,-0.0020808465852624448,-0.025128472841088663,0.016122535490945708,-0.004983281099450112,-0.009000079337028436
card2benefit,0.008974083538118289,0.023063038711151725,0.006584014751461361,-0.014995759121402136,-0.016360891238844502,-0.01187238993742875,-0.011412792411161986,-0.013699571285296643,-0.016842940419978664,-0.004384857578217508,-0.006534663454047186,0.0014677245218332703,-0.01180593005462822,-0.006244228930624642,-0.004716883956619263,-0.021310166498943725,-0.008494415003175253,-0.0031169826836219606,-0.018956212626666136,-0.016349837471716935,0.012549187378687774,-0.0171863845121345,0.03363520996791716,0.031706696370841454,0.0333516142082576,0.03399232016485335,-0.015406271599570576,-0.019890099461591395,-0.006184012341096103,0.018956732157829077,-0.03176848358361232,0.02798463755742331,0.009939688905408339,-0.016828751863776376,-0.00594339921815136,-0.011277400602590927,-0.010646749639768858,-0.023905259454262202,-0.0067203635884871575,-0.024478905156069493,-0.001359191573879482,-0.018411524762156812,-0.020151029734555844,-0.0014902531570808934,0.012721763143841247,0.006470321593884761,0.004838406963208605,0.020599668656514993,-0.002273957467540381,-0.006455725336709088,-0.01839239134547316,-0.021880376922485973,-0.002479733481583888,0.007484825182132109,0.016613828471367775,-0.006532842565524184,-0.003762236547483842,-0.008687532474979833,-0.006361127695222329,-0.011302616070613294,-0.003810274576044819,-0.006524000361780527,0.0028447699432724155,-0.016155099431092276,-0.025722813482806424,-0.014340645612270714,-0.007197676875995182,-0.008057594987006783,-0.022281383760880867,-0.007270082434446952,0.009281052243073516,1.0,0.021192714476331736,-0.00517037570015119,-0.010192194498312936,0.0099697369997498,-0.029022252325255116,-0.009294867183968537,0.02221369415028468,-0.0062583325061169705,-0.0045457115499433045,-0.005156110089119935,-0.011005641036448586,0.025863487114510583,0.015423309574011232,-0.011198828818826232,0.005615955350695886,-0.025534491241079916,-0.0033752023519878016,0.003209884078638888,0.02279829817846633,-0.0002373950797412756,-0.0013821707684986174,0.011414821238871685,0.007054107085863664,0.00342404706952369,-0.006737416959725347,-0.02435450186784355,0.019909689105177066,0.01528057715153348,-0.003091125463297405,0.00999486433607969,-0.019046549144411232,-0.0018007657451967472,0.02531767852007009,0.0165106513566581,0.00013193503154503933,0.01871903765058462,0.03693692222741535,0.02966825737250953,0.026069886728870423,0.0023435425830027755,0.01023430289153819,-0.011402539671127154,-0.001707907917023716,-0.025049858081433337,0.0003031810122643353,0.013102545964470079,-0.01432674954628205,-0.001958086375144294,0.0033283766395933684,0.02177358861979248,5.6657213697892853e-05,0.01279885945286441,-0.001366862452345076,-0.021795595447697984,-0.0028316503847616256,-0.0012475466859478133
card2fee,0.003134022176816366,-0.028920467617464377,0.006799331384567844,2.9963853045175792e-05,-0.00020248039846054356,-0.02014247497110347,-0.01184550992532743,0.029617447030309038,0.004976068543164647,0.022780417972145025,0.015202454843624461,0.02001507400569526,0.0029678413730966015,-0.012111432597436508,-0.013057785510617285,0.008378323179623321,0.017312007641096354,-0.002876193738896066,0.004447881333543698,-0.005088160057733803,-0.0002556984017592343,0.016544996634544746,-0.009715777544033414,-0.01777823604270486,-0.019662991779286636,0.007242127119604767,-0.011789790671199694,-0.03242922785436673,0.007946130977315521,-0.00910699928382624,0.015382919858354688,-0.008724066437155701,0.006950480839050943,-0.006660418950557753,0.001799008933955693,-0.011004522467463472,-0.006419180608303687,-0.006057047539787102,-0.017563733409825182,-0.01671709440129501,-0.005349352671121817,-0.001552546307468936,-0.00734023640297069,0.004330352295945728,-0.004159107485589348,0.016925515918954637,0.01665752815306384,-0.029637011926442712,-0.0038921676249313165,-0.006815713733204271,0.017973229142797125,0.004159568842768229,-0.0011782140466828528,-0.0005138312962677043,-0.025726104102689926,-0.013955805264323773,-0.0058212852683624545,0.045971981040833484,0.011866771148463398,-0.009216134238167778,-0.004212174509384452,0.00945493504394353,0.012469372183013342,-0.009733249661172576,0.0006638475525654311,-0.012588981473704776,0.0017614611810735981,-0.006220608771064928,-0.0027041389193123728,0.018860898308940024,0.004783400185283935,0.021192714476331736,1.0,-0.0061288977927010085,-0.0036960235685567504,0.008041748392360807,0.0019474549696859818,0.00024315453640047168,0.0011847612658339275,-0.004269723072937438,0.013916006643910543,-0.011233530097131428,0.0032995679242840345,-0.0001659106703067821,-0.0057755201059370076,-0.012982987862883051,0.0008346715193788224,-0.00046016456169995586,0.004339114897923585,0.008001651335565104,0.00926761281146812,0.018865786115278962,0.010091954502501868,-0.007236647954120905,-0.005944653088571087,-0.001703718125277631,-0.011225669156324124,-0.00591152424263516,-0.0006902101107638008,0.004741313330237803,0.009792933665671922,0.009264791073668245,0.002264709848984169,0.012162670079503723,-0.007372547121283505,0.015516485073966224,-0.002061103082638763,0.0012452004963092033,0.003752362565630509,0.015555921151263195,-0.004524573129862022,0.0007643646789959383,-0.00034903315143388166,-0.021485590817465983,-0.01844720577396703,-0.0057113548292621824,-0.020685312806137543,-0.0040122673307614164,-0.009892839429210072,-0.008755913387390665,-0.0035041149967723825,0.01424128643913937,0.007852814123333836,0.01806183953324425,0.0038249637130059046,0.015150836874604076,-0.03096244315587593,-0.019724433149475303
card2tenure,0.0021663052113522455,-0.040128956581092785,-0.013578002140877708,0.6915488174897231,0.6798861366943364,-0.09701352859700266,-0.08558169532948882,0.15940634443061713,0.015807890453326135,0.6570524693507049,0.6706493427729562,0.38169651728401044,0.26877483901473,0.22553205377849112,0.26704214927740044,0.023250202911877457,0.1729215582856562,0.14122606506473462,0.2036670184214545,0.16984522225026927,-0.32078595766852475,0.3687136152548507,0.1430900895392717,0.12855624640695174,0.1214606890602423,-0.15640959780462077,0.03814922638649641,0.012216557403279359,0.01852137402262102,0.0030948312710057306,0.014276530349602969,0.011377311122877922,-0.0037121364015198118,0.03219300910707036,0.08858140357208034,-0.03157504419555152,0.7186888134427156,0.7036132758844325,0.01070620776353707,-0.03348371104492375,0.007808183315270776,0.23548631019840738,0.16863452298198367,0.008417311380950605,0.008798123283475743,0.0011241883705793057,0.0036280045294805286,-0.024092847897237722,0.005001660884537246,-0.0068884332317800485,0.018946447847085962,-0.001622706934063441,0.0213833542959962,-0.0014379168394792535,-0.02287902598512397,-0.01199543208823609,-0.015212744105936987,0.01760819191288611,-0.014975723429598234,0.03238192726288243,-0.02090482625893979,-0.0019871549795811715,0.007479945124806343,0.01172971374100204,-0.008000788538023093,0.0021705698267474468,-0.00492739093342014,0.9629752995005848,0.851266982370407,-0.024820941747064038,0.016285091096951018,-0.00517037570015119,-0.0061288977927010085,1.0,0.9243911464190281,-0.18034422889893173,0.09983242817523467,0.9282425299849107,-0.35761035998475177,0.7426652977235914,0.8154257963643973,0.7858859264512101,0.8559723634391646,0.010817166900194377,0.18807179633181825,0.3690573833098944,0.43561617804078256,0.5439644552331674,-0.113504710963915,-0.048711745321024166,0.18497447291588207,0.23811553970749227,0.44123636005284045,0.44961265554588586,0.45641719406601633,0.22130106059419227,0.7237501172299271,0.5904471691336199,-0.051127773410102044,0.04085950462475949,0.22690480733509721,0.24483449212783734,0.390932781772003,0.43391204365424185,-0.04380751368074234,-0.06268535760762514,-0.10944428747876155,0.008365433394477978,0.023439557922616674,0.014846388541870719,0.01709323959019214,-0.10062162092846087,0.02649808811390921,0.01561685331129622,0.20992552087617822,0.2082428768926702,0.16867072223609123,-0.05127346745923664,-0.1116617357816893,-0.16417023882799478,-0.16753734504594764,-0.02858866962861576,0.574711297970085,0.00718899560397495,0.011957584215226056,-0.020477766890845118,0.08059512578726265,0.05701795249639517
card2tenurecat,0.0033012472954278295,-0.03270625102036861,-0.00815010290016346,0.665159338190749,0.6685724879014319,-0.06042260147972625,-0.04840594082650285,0.11682657209741013,0.00778711835796116,0.579377953676166,0.6361838119542688,0.3151905633759351,0.2657362982111343,0.2511942582400697,0.28601655845399726,0.03136316528579374,0.17316636689114825,0.15762278426207366,0.20598243317366338,0.19236107843917327,-0.32210036657346314,0.3662202958525457,0.13651994818085839,0.12882586572424634,0.1246539894449207,-0.14703320241482756,0.03967224043138075,0.012827122882648619,0.02396227193368672,0.00924476102855273,0.015105197575635576,0.00980473518040574,-0.0066830121428847955,0.0322729600431072,0.07994300455360445,-0.020368864913943695,0.6580961507111664,0.6888054779278594,0.002877143994381922,-0.0321342839939991,0.0019728427100071636,0.23732903952895104,0.1697588554490481,-0.0003363889815187181,0.017900795094843363,-0.000649208556049918,0.0034946369093752463,-0.028093379959107535,3.0471416462504924e-05,-0.010211842270941787,0.019603661703350272,0.0027051066311167262,0.01954119605581444,-0.00027847380105324436,-0.014962070972218872,-0.014631381625877819,-0.010537501236079216,0.010841982675916302,-0.012265893036890891,0.03287267918664181,-0.024353991524341374,-0.0031351107353957764,0.013816594632659438,0.0022938119095498744,-0.004655207048680419,0.002485099151279002,0.0036432205679909537,0.8828796440658896,0.9243052908566776,-0.03018106488692397,0.02055489358457673,-0.010192194498312936,-0.0036960235685567504,0.9243911464190281,1.0,-0.18062134444503994,0.10884517244522814,0.8935159450757149,-0.3606711461273322,0.5921921020733268,0.7451310138569692,0.6204152034522993,0.855078512706062,0.01973763494264347,0.17663954393669828,0.34173569662620124,0.39992201630487784,0.5684386398654179,-0.09860185908004172,-0.03155404626802915,0.19588593233409568,0.24901630181103418,0.4894010175410648,0.43389143389676743,0.3839268435518561,0.13804439445522795,0.6160801533584269,0.5586583677701735,-0.035052911455524985,0.05533160735177168,0.23147427911659477,0.24685271508646747,0.4244486537124802,0.40536896083454416,-0.030212563289352304,-0.04508720669778194,-0.0934339781724212,0.01654987994810734,0.03243935277377886,0.019645316377697144,0.03093215240689467,-0.09016013270490962,0.032411723949976906,0.026754915651271527,0.252249850422896,0.2510026571766173,0.20325763416120823,-0.035226477331357545,-0.09793945181061385,-0.15179849162827241,-0.14346909759628323,-0.021368801175381247,0.526352283611684,0.0011417462656639614,0.024507519204711774,-0.004411911029695449,0.08575426137482917,0.06802552306157303
active,0.002182288620379527,0.02288211371110701,0.02133954604419346,-0.23901144771925495,-0.2378643893959136,0.015088026560888512,0.009675610621222628,-0.028845525992238552,0.0075027734584446745,-0.1691193015871581,-0.18842941184229398,-0.11518867639870835,-0.070015808633631,-0.05870453158775514,-0.07151731685760077,-0.002852243964294631,-0.04998245827924152,-0.03243883668141453,-0.05222422381696561,-0.04803070586131008,0.1129553194381902,-0.10248659028671694,-0.015942176921749283,-0.012340841800743834,-0.010936453340064616,0.07672311221044804,-0.006896070661394128,-0.005183333657026688,-0.011112849891969992,0.036421019859058594,0.006601135107326707,-0.02284007962647398,0.004471847587636929,-0.006624993198244281,0.009989330528563652,0.009509726756380074,-0.20184619026377523,-0.21317140568448595,-0.002567928966114513,0.016248158672133146,-0.008033809536337713,-0.059735466068135464,-0.0464647031964045,-0.0006121902397405077,-0.007621371933346772,0.013132259201721508,0.014643469659502568,0.028420816582667232,-0.01122417923163793,0.01049372257685884,-0.025498268765096584,-0.004065739155501254,-0.024989252741050107,0.015992539181972062,-0.0067313860456229046,0.029470026586011524,-0.0035425542641177236,0.006115834567506935,-0.003903316649263951,0.017507126641947132,0.027517606049459818,-0.001385025041470202,-0.020813637267276582,0.012491584396501351,0.008492705025608508,-0.002337828903428113,0.0028279671550161824,-0.18362389566132808,-0.17638488246929224,-0.012079807381068989,-0.025443943257352643,0.0099697369997498,0.008041748392360807,-0.18034422889893173,-0.18062134444503994,1.0,-0.21391117694131623,-0.16062127528502096,0.07564482620893753,-0.11792924577132402,-0.13714578679126616,-0.12326071032116079,-0.14760976921283078,-0.0033300663909021236,-0.03256946866300021,-0.05802259010483245,-0.0672819086491257,-0.08344582841446536,0.03378100610429296,0.022266357750194213,-0.03336390632565564,-0.032785126928181856,-0.0846234600040234,-0.08425660169453132,-0.06479160835089504,-0.02102192537587575,-0.1022173529842093,-0.08873615346515532,0.000629423458362046,-0.014711527194858397,-0.042115292108643135,-0.050686577064654056,-0.06856920377302736,-0.060935008048975024,0.0026260028984030994,0.002252834613547996,0.021283706282929703,-0.005793323819177405,0.007166898424848042,0.014606382283152,-0.006212382243048694,0.024199028010179927,0.014297697837116968,0.008225955024672054,-0.04521183475085888,-0.02666823770684746,-0.013489810898999095,0.02468107887470182,0.03707515130192896,0.05013053136350465,0.047944567393779176,-0.002724577470489253,-0.0908729758714267,0.003204098454365045,-0.03153424291456811,0.026349259081807862,-0.009401648329442904,-0.0044537151005954794
